id,Label,Description,GO,Symbol,KEGG,TF,kTotal,Rank,WGCNA_Modules,IntraModular Connectivity,MapMan,LOC_IDs,FC_1hr,pval_1hr,REG_1hr,FC_3hr,pval_3hr,REG_3hr,FC_6hr,pval_6hr,REG_6hr,FC_12hr,pval_12hr,REG_12hr,FC_1day,pval_1day,REG_1day,FC_3day,pval_3day,REG_3day
4470,Os02g0791700,Similar to STE20/SPS1-related proline-alanine-rich protein kinase.,"Biological Process: protein phosphorylation (GO:0006468), Molecular Function: protein kinase activity (GO:0004672), Molecular Function: protein serine/threonine kinase activity (GO:0004674), Molecular Function: protein tyrosine kinase activity (GO:0004713), Molecular Function: ATP binding (GO:0005524), Molecular Function: transferase activity, transferring phosphorus-containing groups (GO:0016772)",,,,1.08857728356653,12647,Turquoise,0.696162638038059,['protein.postranslational modification'],LOC_Os02g54900,-0.832532054233334,0.136106316081948,,-1.71506271018954,0.004024156281026,Down,-1.44952325745623,0.009312118364775,Down,-1.45232966147692,0.008629154905412,Down,-1.04669796171084,0.024615877849658,Down,-1.52030188397164,0.006747648628735,Down
4471,Os09g0562700,Conserved hypothetical protein.,,OsCP24,,,6.9141480526058,9682,Turquoise,5.8805326831905,['protein.degradation.cysteine protease'],LOC_Os09g38920,-1.07282969064932,0.013416418960506,Down,-1.28528659262506,0.004830585335332,Down,-1.12558672891721,0.010265330986227,Down,-2.59259958695096,4.34E-08,Down,0.29300332910791,0.545536366107059,,-0.121065840757321,0.863238236833763,
4472,Os05g0511700,Putative rRNA methylase family protein.,,,,,133.465511462936,757,Blue,101.673184072603,['not assigned.unknown'],LOC_Os05g43582,-1.83263140326905,2.29E-05,Down,-2.28888584502298,4.83E-07,Down,-2.2245653456853,3.90E-07,Down,-1.60566738645241,0.000209477885306,Down,-1.03830273212117,0.007859265755219,Down,-1.13481749028693,0.013235450730915,Down
4473,Os07g0517100,"Heat shock protein Hsp20 domain containing protein., Similar to 18.8 kDa class V heat shock protein.",,,Protein processing in endoplasmic reticulum,,45.3384502998545,3681,Blue,33.422736513942,['not assigned.unknown'],LOC_Os07g33350,1.39218921461347,0.000137256708812,Up,-1.17490873054971,0.004155671438636,Down,-1.37336527272092,0.000515742574163,Down,-2.03793104865546,2.77E-07,Down,-0.885796555786001,0.013447272422147,,-0.957064889570643,0.023608560671381,
4474,Os06g0185100,Similar to estradiol 17-beta-dehydrogenase 8.,"Biological Process: metabolic process (GO:0008152), Molecular Function: nucleotide binding (GO:0000166), Molecular Function: oxidoreductase activity (GO:0016491)",,"Fatty acid biosynthesis, Biotin metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Fatty acid metabolism, Biosynthesis of cofactors",,1.92187790016289,11985,Black,0.674714970311923,['misc.short chain dehydrogenase/reductase (SDR)'],LOC_Os06g08600,0.767405659771732,0.278395835454238,,-1.37725428717109,0.118573964782593,,-1.8568612850671,0.02995673824453,Down,-1.60683223078047,0.049953951309155,Down,-0.808355390035915,0.24354004871736,,-2.68549597761025,0.003928730195357,Down
4475,Os06g0565000,Hypothetical conserved gene.,Molecular Function: binding (GO:0005488),,,,116.745809135396,1028,Brown,114.858985218559,"['RNA.regulation of transcription', 'development.unspecified']",LOC_Os06g36910,-1.78716441852371,0.008920905755505,Down,1.82851358883573,8.29E-05,Up,1.75776042873169,0.000124530659685,Up,2.62650841957961,7.89E-10,Up,1.1078380569103,0.012863402466122,Up,1.1059013576943,0.036163082424281,Up
4476,Os10g0539700,Conserved hypothetical protein.,,,,,10.8115814491752,8505,Blue,5.94309549019074,['cell.organisation'],LOC_Os10g39430,-0.884959574769548,0.013894505855953,,-1.82756283314496,2.22E-07,Down,-1.87135328889112,5.79E-08,Down,-1.62074906643198,2.55E-06,Down,-0.814526318731867,0.011864542823455,,-1.01662549240147,0.005701259341433,Down
4477,Os01g0913800,Hypothetical conserved gene.,,,,,3.18220560118493,11260,Brown,2.38567441861436,,None,-1.43933624107106,0.009209456951074,Down,-1.6370325899451,0.007478040579968,Down,-0.488697851891893,0.421529237109831,,0.600086001815255,0.278180644853834,,-0.21173401814996,0.742717101915073,,-0.384464583329065,0.590612634960821,
4478,Os04g0523000,Photosystem II oxygen evolving complex protein PsbQ family protein.,"Biological Process: photosynthesis (GO:0015979), Cellular Component: photosystem II (GO:0009523), Cellular Component: oxygen evolving complex (GO:0009654), Cellular Component: extrinsic to membrane (GO:0019898), Molecular Function: calcium ion binding (GO:0005509)",,,,14.1872164835208,7684,Tan,6.70078937864403,['PS.lightreaction.photosystem II.PSII polypeptide subunits'],LOC_Os04g44200,-1.35939646339183,0.047291452090504,Down,-1.51146309310801,0.033825061325821,Down,-1.68518804917739,0.01402745124175,Down,-0.365799038602623,0.660001248180447,,0.186151979061263,0.832887746647313,,-0.798857287174757,0.324431135771054,
4479,Os07g0631500,Similar to Mov34/MPN/PAD-1 family protein.,,,,,6.89919370278358,9686,Brown,4.58798308732008,,None,0.780590312084138,0.189248092375469,,0.768044147628941,0.238386730171384,,1.28210687142149,0.016701953768992,Up,1.51974483568601,0.003024137002262,Up,1.34363269109101,0.003693104999711,Up,0.699286536693465,0.302472791910605,
4480,Os09g0268300,"Similar to Hexose carrier., Similar to Monosaccharide transporter.","Biological Process: transport (GO:0006810), Biological Process: transmembrane transport (GO:0055085), Cellular Component: membrane (GO:0016020), Cellular Component: integral to membrane (GO:0016021), Molecular Function: transporter activity (GO:0005215), Molecular Function: transmembrane transporter activity (GO:0022857), Molecular Function: substrate-specific transmembrane transporter activity (GO:0022891)",OsSTP23,,,14.4283130123195,7632,GreenYellow,3.75485316568979,['transport.sugars'],LOC_Os09g09520,-1.94311016063765,3.32E-05,Down,-1.10861122793465,0.02249757468393,Down,-1.1453846427518,0.013549656548994,Down,-0.257250546683451,0.643496225624975,,-0.877577574116871,0.026298468677817,,-0.380890395571975,0.513517983158683,
4481,Os05g0292800,Similar to One helix protein (OHP).,,,,,219.942106735451,40,Blue,178.304948096368,['PS.lightreaction.photosystem II.PSII polypeptide subunits'],LOC_Os05g22730,-1.7783105512841,1.42E-06,Down,-2.39393838251954,6.82E-11,Down,-2.57937042530791,1.12E-12,Down,-2.2487134749528,5.65E-10,Down,-0.89082977332651,0.012511478821888,,-1.44406960304591,0.000162625036292,Down
4482,Os12g0605200,KIP1-like domain containing protein.,,,,,3.8379147059422,10901,Tan,1.53530954997176,['protein.postranslational modification'],LOC_Os12g41200,-3.09223915041405,0.000219259984617,Down,-0.79679786449575,0.283532537418783,,-1.86201646797752,0.010161768763222,Down,-0.256295121162234,0.742626370775627,,-0.755490536239838,0.190025423780532,,-0.294191013365757,0.740551575711675,
4483,Os11g0171500,Calcium-dependent protein kinase,"Biological Process: protein phosphorylation (GO:0006468), Molecular Function: protein kinase activity (GO:0004672), Molecular Function: calcium ion binding (GO:0005509), Molecular Function: ATP binding (GO:0005524)","CDPK24, OsCDPK14, OsCPK24",Plant-pathogen interaction,,3.38278321824671,11147,Red,0.977291145309338,['signalling.calcium'],LOC_Os11g07040,0.376117798105828,0.046598844433375,,1.08488699406288,5.61E-11,Up,1.4831561980993,8.03E-21,Up,1.21771926880522,3.96E-14,Up,0.620219045940638,5.14E-05,,0.554178029445575,0.002452705598043,
4484,Os09g0529350,Hypothetical conserved gene.,,,,,25.202711247423,5742,Blue,18.8754636826483,,LOC_Os09g35990,-1.34080653897163,0.00063560639938,Down,-1.23475607520708,0.004108390662446,Down,-1.65797487677532,7.90E-05,Down,-0.246195015802669,0.595940130245268,,-0.557744367011185,0.107761567709926,,-0.807098103486191,0.04977203959161,
4485,Os08g0276400,Serine/threonine protein kinase domain containing protein.,"Biological Process: protein phosphorylation (GO:0006468), Molecular Function: protein kinase activity (GO:0004672), Molecular Function: protein serine/threonine kinase activity (GO:0004674), Molecular Function: protein tyrosine kinase activity (GO:0004713), Molecular Function: protein binding (GO:0005515), Molecular Function: ATP binding (GO:0005524), Molecular Function: transferase activity, transferring phosphorus-containing groups (GO:0016772)",,,,6.30865260091227,9883,Tan,2.40763422298231,['protein.postranslational modification.kinase.receptor like cytoplasmatic kinase VII'],LOC_Os08g17410,-2.06647660588336,1.30E-05,Down,-1.85672497036082,0.000292735381911,Down,-1.21188346566144,0.008526518317219,Down,-0.906194060204338,0.049727941483755,,-0.74076683068187,0.060924720256449,,-0.481908141407561,0.373575270448151,
4486,Os08g0499300,"WRKY transcription factor 30., Similar to WRKY transcription factor 42 (Fragment).","Biological Process: regulation of transcription, DNA-dependent (GO:0006355), Molecular Function: sequence-specific DNA binding transcription factor activity (GO:0003700), Molecular Function: sequence-specific DNA binding (GO:0043565)",OsWRKY30,Plant-pathogen interaction,WRKY,10.4726454013798,8589,Midnightblue,2.57372433164731,['RNA.regulation of transcription.WRKY domain transcription factor family'],LOC_Os08g38990,3.52500774171096,4.09E-21,Up,3.74721000123238,8.45E-24,Up,3.32139087343711,6.04E-19,Up,3.17516791977602,2.35E-17,Up,2.30766252287395,2.13E-11,Up,1.27323029963178,0.00291672578192,Up
4487,Os04g0670000,Reticulon family protein.,Cellular Component: endoplasmic reticulum (GO:0005783),,,,0.214519091737019,13547,Grey,0.00766916979541,['not assigned.unknown'],LOC_Os04g57420,-1.21978153221913,0.000103374830595,Down,-0.485685479457605,0.171945798656688,,-1.38507905202699,2.42E-05,Down,-0.96669855879591,0.00230051177742,,-0.706318072875726,0.007013314722448,,-0.722373106708199,0.027871558371041,
4488,Os11g0417400,Protein phosphatase 2C domain containing protein.,Molecular Function: catalytic activity (GO:0003824),OsPP2C75,,,76.8682653005437,2160,Blue,55.0438353378045,['protein.postranslational modification'],LOC_Os11g22404,-2.28994985301798,5.58E-05,Down,-3.33780837501601,5.04E-07,Down,-4.66387427919256,3.85E-09,Down,-2.17960560087779,0.000122596363497,Down,-1.6244437064569,0.000733337246669,Down,-1.74358987430956,0.002464346982998,Down
4489,Os07g0100800,Similar to Amino acid permease.,,OsProT3,,,26.9653149484229,5488,Green,15.7417526210683,['transport.amino acids'],LOC_Os07g01090,-1.34250698139487,0.002789277357972,Down,-3.92001375885201,3.94E-12,Down,-3.81808563615695,3.22E-13,Down,-3.75813729702146,1.53E-13,Down,-2.41417265594989,1.06E-10,Down,-2.08698150380198,3.41E-06,Down
4490,Os01g0139200,"Octicosapeptide/Phox/Bem1p domain containing protein., Conserved hypothetical protein.","Molecular Function: protein binding (GO:0005515),",,,,28.0673332712177,5357,Red,19.1165341219885,['protein.postranslational modification'],LOC_Os01g04650,1.69872199155465,5.65E-19,Up,1.63638327069662,1.42E-17,Up,1.77473529149403,7.45E-21,Up,1.75379892154767,2.03E-20,Up,1.52416187508233,4.15E-19,Up,1.32328842613203,1.59E-11,Up
4491,Os02g0804400,Conserved hypothetical protein.,,,,,33.9421476270506,4666,Tan,6.2585710100443,['not assigned.unknown'],LOC_Os02g56030,-1.05700065873798,0.025992808911804,Down,-1.77338150106435,0.000883936734662,Down,-1.40911352539938,0.003935329768158,Down,-0.388750440539729,0.475354400619259,,-0.52582904656196,0.247436969643332,,-1.01940680708732,0.040928628542693,Down
4492,Os04g0594100,"MYB transcription factor, Regulation of cellulose biosynthesis during secondary cell wall formation",Molecular Function: DNA binding (GO:0003677),OsMYB58/63,,MYB,6.15906326435472,9942,Magenta,5.37606881458576,['RNA.regulation of transcription.MYB domain transcription factor family'],LOC_Os04g50770,-2.05335277430918,0.014376682064252,Down,-3.03404662727415,0.001238377413996,Down,-3.30831941110197,0.000312935359433,Down,-2.50349020061641,0.003418822821231,Down,-1.44340534325404,0.055394033189229,,-1.92473694398842,0.028287462036679,Down
4493,Os04g0559400,"Similar to Branched-chain-amino-acid aminotransferase 5, chloroplast precursor (EC 2.6.1.42) (Atbcat-5)., Similar to Branched-chain-amino-acid aminotransferase.","Biological Process: metabolic process (GO:0008152), Biological Process: branched chain family amino acid metabolic process (GO:0009081), Molecular Function: catalytic activity (GO:0003824), Molecular Function: branched-chain-amino-acid transaminase activity (GO:0004084)",,"Cysteine and methionine metabolism, Valine, leucine and isoleucine degradation, Valine, leucine and isoleucine biosynthesis, Pantothenate and CoA biosynthesis, Glucosinolate biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, 2-Oxocarboxylic acid metabolism, Biosynthesis of amino acids, Biosynthesis of cofactors",,18.1934319916911,6868,Pink,10.5582870106651,['amino acid metabolism.synthesis.branched chain group.common.branched-chain amino acid aminotransferase'],LOC_Os04g47190,0.343574504797821,0.323962746151071,,1.60529687769837,7.40E-09,Up,1.90300293041953,2.16E-12,Up,1.8214880200671,2.22E-11,Up,1.43796555709061,7.63E-09,Up,1.44122231052164,3.92E-07,Up
4494,Os12g0477050,Hypothetical protein.,,,,,3.70071986547007,10970,Cyan,0.786582316530822,,None,0.416336089681373,0.591448706416292,,1.4808235570851,0.014216845283276,Up,1.05114621525335,0.100635065680308,,1.52693738738509,0.008132268034671,Up,1.41244402837178,0.006328671650337,Up,1.90659698965481,0.000600936252503,Up
4495,Os01g0618800,"Similar to ATP-dependent zinc metalloprotease FTSH 9, chloroplastic/mitochondrial., Similar to Cell division protease ftsH homolog 9, chloroplastic/mitochondrial.","Biological Process: proteolysis (GO:0006508), Molecular Function: metalloendopeptidase activity (GO:0004222), Molecular Function: ATP binding (GO:0005524)",,,,238.145687751342,10,Blue,186.714661336004,['protein.degradation.metalloprotease'],LOC_Os01g43150,-0.832448518549747,0.000191738163603,,-1.77513319508595,9.33E-17,Down,-2.16658770343405,1.23E-24,Down,-1.68402250991183,1.77E-15,Down,-1.17916942261327,6.97E-10,Down,-1.13401938167252,2.60E-07,Down
4496,Os03g0696300,"Similar to Nuclear transcription factor Y subunit A-1., Similar to nuclear transcription factor Y subunit A-1.","Biological Process: regulation of transcription, DNA-dependent (GO:0006355), Cellular Component: nucleus (GO:0005634), Cellular Component: CCAAT-binding factor complex (GO:0016602), Molecular Function: DNA binding (GO:0003677), Molecular Function: sequence-specific DNA binding transcription factor activity (GO:0003700), Biological Process: regulation of transcription, DNA-dependent (GO:0006355), Cellular Component: nucleus (GO:0005634), Molecular Function: sequence-specific DNA binding transcription factor activity (GO:0003700)","OsNF-YA4, OsHAP2D",,NF-YA,24.5641621907412,5841,Salmon,8.04206036617584,"['RNA.regulation of transcription.CCAAT box binding factor family, HAP2']",LOC_Os03g48970,-1.40888925602439,6.47E-07,Down,-1.03903101478639,0.000387948831555,Down,-0.962557922275078,0.000805867924001,,-0.901898093766114,0.001866740401683,,-0.757405699066524,0.003339715885887,,-0.334773820543772,0.367052898378871,
4497,Os08g0428900,Chaperonin Cpn60/TCP-1 family protein.,"Biological Process: cellular protein metabolic process (GO:0044267), Biological Process: phosphatidylinositol metabolic process (GO:0046488), Molecular Function: ATP binding (GO:0005524), Molecular Function: phosphatidylinositol phosphate kinase activity (GO:0016307)",,"Inositol phosphate metabolism, Metabolic pathways, Phosphatidylinositol signaling system, Phagosome",,25.4863162332497,5695,Green,10.840995740137,['signalling.phosphinositides.phosphatidylinositol-4-phosphate 5-kinase'],LOC_Os08g33200,-2.12808029939976,9.61E-33,Down,-2.2069332156116,3.55E-33,Down,-2.28952206035256,9.24E-37,Down,-2.11826698070873,1.11E-32,Down,-1.49412992877783,1.06E-22,Down,-1.41236372693903,1.49E-15,Down
4498,Os05g0509300,"Pseudouridine synthase, TruD domain containing protein.","Biological Process: pseudouridine synthesis (GO:0001522), Biological Process: RNA modification (GO:0009451), Molecular Function: RNA binding (GO:0003723), Molecular Function: pseudouridine synthase activity (GO:0009982)",,,,87.0247123464474,1804,Brown,86.1546734162333,['not assigned.unknown'],LOC_Os05g43374,-2.12376405194869,1.81E-13,Down,0.518498720814146,0.04718082419218,,0.581926471703899,0.018442397160928,,1.14803941099712,1.95E-07,Up,0.41314059578883,0.076352303889843,,0.670678576934238,0.006750885762127,
4499,Os11g0124500,Protein of unknown function DUF607 family protein.,,,,,29.1500918491753,5215,Turquoise,21.232532164177,['not assigned.unknown'],LOC_Os11g03130,1.1996211007997,0.008864131047931,Up,1.20788753638902,0.011972187944259,Up,0.707268490702944,0.181857924583376,,0.893560180183039,0.073264794850973,,0.549053645429124,0.266724953029787,,0.400739939302498,0.552553888340127,
