id,Label,TF,KEGG,kTotal,Rank,WGCNA_Modules, IntraModular Connectivity,Description,GO,MapMan,MSU_LOC,FC_1hr,pval_1hr,REG_1hr,FC_3hr,pval_3hr,REG_3hr,FC_6hr,pval_6hr,REG_6hr,FC_12hr,pval_12hr,REG_12hr
6065,Os06g0326000,,,1.09935228711564,12485,Grey,0.077191698252787,Protein of unknown function DUF296 domain containing protein.,Molecular Function: DNA binding (GO:0003677),['RNA.regulation of transcription.putative transcription regulator'],LOC_Os06g22030,1.75363038890165,0.021503785378531,Up,1.40269803233622,0.075545330592339,,2.46649196039082,3.32E-05,Up,2.0243365566676,0.001260156504984,Up
6066,Os10g0389000,,Plant-pathogen interaction,20.8990723092328,3234,LightCyan,4.17590438986315,Centrin.,Molecular Function: calcium ion binding (GO:0005509),['signalling.calcium'],LOC_Os10g25010,-1.87931446965857,5.89E-05,Down,0.646047843044826,0.213581916142996,,5.31017490736673,6.91E-16,Up,5.66158517057067,4.87E-18,Up
6067,Os08g0563400,LBD,,5.12788077646945,8826,GreenYellow,3.18523510410737,Similar to LOB domain protein 17.,,"['RNA.regulation of transcription.AS2,Lateral Organ Boundaries Gene Family']",LOC_Os08g44940,2.47234274951107,0.008271354752776,Up,2.46217892961256,0.007059719059667,Up,1.81856629406514,1.71E-06,Up,-0.776003331112313,0.042530929245482,
6068,Os04g0670000,,,20.0649718923518,3400,Turquoise,16.3878745198282,Reticulon family protein.,Cellular Component: endoplasmic reticulum (GO:0005783),['not assigned.unknown'],LOC_Os04g57420,-0.404750345225193,0.437586809893143,,-0.767616284798936,0.064973682208638,,-1.05466330056309,0.004940303727333,Down,-1.1041093651221,0.003453736488296,Down
6069,Os09g0500600,,Homologous recombination,6.97161447354117,7718,Purple,2.61817603958002,Similar to DNA topoisomerase III beta-1 (EC 5.99.1.2). Splice isoform 2.,"Biological Process: DNA topological change (GO:0006265), Cellular Component: chromosome (GO:0005694), Molecular Function: DNA binding (GO:0003677), Molecular Function: DNA topoisomerase activity (GO:0003916), Molecular Function: DNA topoisomerase type I activity (GO:0003917)",['DNA.synthesis/chromatin structure'],LOC_Os09g32450,-0.511235794522473,0.233726823843298,,-1.23159920299318,0.000626305331279,Down,-1.04514665649625,0.001973688542233,Down,1.06248849154247,0.233427426736169,
6070,Os02g0655700,,,66.7116018086343,385,Blue,50.3624689954051,Amino acid/polyamine transporter I family protein.,"Biological Process: amino acid transmembrane transport (GO:0003333), Biological Process: transport (GO:0006810), Biological Process: transmembrane transport (GO:0055085), Cellular Component: membrane (GO:0016020), Molecular Function: amino acid transmembrane transporter activity (GO:0015171)",['transport.amino acids'],LOC_Os02g43860,0.708720252031611,0.11588821268276,,1.51884825982432,2.86E-05,Up,1.65953106975868,3.19E-06,Up,0.769568369827085,0.34600357143545,
6071,Os01g0819700,,,14.9027839779883,4642,GreenYellow,3.46312425330488,Hypothetical conserved gene.,,['not assigned.unknown'],LOC_Os01g60420,2.24897104923507,8.76E-06,Up,1.16940933631251,0.038703568506822,Up,1.99237984939926,8.20E-09,Up,1.75901481220784,6.65E-08,Up
6072,Os12g0636400,,,1.95213327486588,11514,Grey,0.364604154250346,Similar to Epoxide hydrolase 2.,Molecular Function: catalytic activity (GO:0003824),['misc.misc2'],LOC_Os12g43970,-0.582671352168009,0.426668211786493,,-1.25747165216292,0.032193234659046,Down,-1.25468048332364,0.021529514410902,Down,2.89833564999583,9.34E-10,Up
6073,Os04g0578700,,,7.07771074150939,7655,Purple,4.27074997630056,Similar to H0404F02.16 protein.,"Biological Process: transmembrane transport (GO:0055085), Cellular Component: membrane (GO:0016020),",['not assigned.unknown'],LOC_Os04g48940,-0.830993188467592,0.072157166884585,,-1.34175455867443,0.001075744102005,Down,-1.02287819341187,0.01216865799645,Down,-1.71040795271428,0.002352915199808,Down
6074,Os02g0658500,,,21.4433852201188,3145,Green,8.94442714224484,Similar to Leucine Rich Repeat family protein.,,['protein.degradation.ubiquitin.E3.SCF.FBOX'],LOC_Os02g44104,-0.338747232479369,0.612951663149562,,-0.603287312101449,0.247848443065289,,-1.17246579855396,0.00922540751351,Down,-1.11330547377602,0.015167802489785,Down
6075,Os07g0101000,,,5.47988344327303,8603,Turquoise,2.15412957863908,Cupredoxin domain containing protein.,"Biological Process: lignin catabolic process (GO:0046274), Biological Process: oxidation-reduction process (GO:0055114), Cellular Component: apoplast (GO:0048046), Molecular Function: copper ion binding (GO:0005507), Molecular Function: laccase activity (GO:0008471), Molecular Function: oxidoreductase activity (GO:0016491)",['secondary metabolism.simple phenols'],LOC_Os07g01110,-2.87545456335936,0.008128414728215,Down,-6.15913761489998,0.000514101040602,Down,7.41297799831658,5.24E-28,Up,10.0756334678979,5.16E-13,Up
6076,Os11g0695800,,,1.9875337314693,11481,Grey60,0.754257488014847,Similar to Receptor kinase MRKc.,Molecular Function: protein binding (GO:0005515),['signalling.receptor kinases.misc'],LOC_Os11g47310,-2.4702022704822,0.032714428657702,Down,2.09417652557342,0.005683991653972,Up,1.81313860248262,0.582715091877492,,1.73727263546084,0.005185619401205,Up
6077,Os08g0117000,,,14.3238282400294,4803,Purple,2.37797148972227,"Kinesin-1-like protein, Male meiosis and anther dehiscence","Biological Process: microtubule-based movement (GO:0007018), Molecular Function: microtubule motor activity (GO:0003777), Molecular Function: ATP binding (GO:0005524), Molecular Function: microtubule binding (GO:0008017), Cellular Component: kinesin complex (GO:0005871)",['cell.organisation'],LOC_Os08g02380,-0.139662744112172,0.856211576973452,,-1.27775207628232,0.007249176579331,Down,-0.961939876872175,0.032344837134182,,-1.08136146064432,0.01013115533329,Down
6078,Os02g0752000,,,7.33496605670511,7517,Red,3.46655797789928,"Cellular retinaldehyde-binding/triple function, C-terminal domain containing protein., Similar to predicted protein.",,['transport.misc'],LOC_Os02g51610,0.106167149442418,0.8580423047444,,0.891033029941735,0.006549105514302,,1.08427098058966,0.000530606570578,Up,1.21936698961219,7.47E-05,Up
6079,Os05g0428100,,,14.2982047244307,4809,Brown,12.3839170234892,Similar to Beta-galactosidase.,"Biological Process: carbohydrate metabolic process (GO:0005975), Molecular Function: catalytic activity (GO:0003824), Molecular Function: hydrolase activity, hydrolyzing O-glycosyl compounds (GO:0004553), Molecular Function: sugar binding (GO:0005529), Molecular Function: cation binding (GO:0043169)","['misc.gluco-, galacto- and mannosidases.beta-galactosidase']",LOC_Os05g35360,-2.16399350901208,0.005181421687663,Down,-2.58741843563114,0.0009767327132,Down,5.93707005234807,3.32E-19,Up,0.150067528958261,0.753818779518353,
6080,Os10g0548000,,,16.7095734142972,4146,Green,9.67244448562114,"Hypothetical conserved gene., Similar to Short-chain dehydrogenase Tic32.",", Biological Process: metabolic process (GO:0008152), Molecular Function: nucleotide binding (GO:0000166), Molecular Function: oxidoreductase activity (GO:0016491)",['misc.short chain dehydrogenase/reductase (SDR)'],LOC_Os10g40030,-0.295823112140169,0.689630119923272,,-1.98489940543142,5.08E-05,Down,-2.22170690743751,1.15E-06,Down,1.61452081814642,0.092093877772842,
6081,Os07g0631300,,,3.35927551754337,10178,Blue,1.88318276446826,Conserved hypothetical protein.,,['not assigned.unknown'],LOC_Os07g43770,-0.048195052612114,0.960004133973535,,1.23050914484853,0.006765210325336,Up,1.20515054624756,0.007053376384235,Up,2.21009599707381,9.15E-05,Up
6082,Os05g0554400,,"Glycerophospholipid metabolism, Metabolic pathways, Biosynthesis of secondary metabolites",1.20540400060734,12352,Black,0.558987746877835,"Phosphatidyl serine synthase family protein., Similar to Phosphatidylserine synthase 2.",Biological Process: phosphatidylserine biosynthetic process (GO:0006659),['lipid metabolism.Phospholipid synthesis'],LOC_Os05g48060,1.42970259510863,0.010850943657776,Up,1.17613458967537,0.04188065609173,Up,-0.758586516920762,0.076463840690724,,0.008284970269507,0.990308829152506,
6083,Os02g0215200,,,21.4957865920073,3132,Pink,12.7289728770649,"Class-I type histone deacetylase, Vegetative growth, Similar to Histone deacetylase.","Biological Process: histone deacetylation (GO:0016575), Molecular Function: histone deacetylase activity (GO:0004407),",['RNA.regulation of transcription.HDA'],LOC_Os02g12380,-0.130312075571632,0.928709500548491,,1.25814118640043,0.110766907890161,,1.50826389309607,0.042792562782272,Up,1.69717184593907,0.019629989170395,Up
6084,Os04g0606200,,,18.0160821812845,3820,Red,9.55862031130595,Similar to OSIGBa0113I13.1 protein.,,['not assigned.unknown'],LOC_Os04g51680,3.75215886394609,1.48E-21,Up,3.67405116613271,2.13E-20,Up,1.91073858889816,0.014757742982576,Up,-1.54550550536371,0.009616843326608,Down
6085,Os05g0125500,,"Valine, leucine and isoleucine degradation, Metabolic pathways",42.2339649749657,1136,Blue,33.2043838686602,"Similar to Isovaleryl-CoA dehydrogenase, mitochondrial precursor (EC 1.3.99.10) (IVD).","Biological Process: metabolic process (GO:0008152), Biological Process: oxidation-reduction process (GO:0055114), Molecular Function: acyl-CoA dehydrogenase activity (GO:0003995), Molecular Function: oxidoreductase activity, acting on the CH-CH group of donors (GO:0016627), Molecular Function: flavin adenine dinucleotide binding (GO:0050660)",['amino acid metabolism.degradation.branched-chain group.leucine'],LOC_Os05g03480,0.704901829062989,0.163373402542199,,3.19744948129134,2.51E-18,Up,3.78758202136919,1.01E-25,Up,-1.59509643641723,0.001195034683316,Down
6086,Os09g0482900,,,1.08287400505297,12501,Turquoise,0.546273658869819,UDP-glucuronosyl/UDP-glucosyltransferase family protein.,"Biological Process: metabolic process (GO:0008152), Molecular Function: transferase activity, transferring hexosyl groups (GO:0016758)",['misc.UDP glucosyl and glucoronyl transferases'],LOC_Os09g30980,0.495890724670063,0.69544424640415,,-3.10240344712779,0.007638163175262,Down,-3.74704075577345,0.000446326938719,Down,-3.98391448859901,0.002821073260518,Down
6087,Os12g0538800,,,10.2750544175373,6222,Green,2.31495573464433,Kelch-type beta propeller domain containing protein.,Molecular Function: protein binding (GO:0005515),['lipid metabolism.FA synthesis and FA elongation.acyl-CoA binding protein'],LOC_Os12g35350,-0.772540855409776,0.339812537324218,,-0.865644446305046,0.227606045830133,,-1.74031472117931,0.005793427468606,Down,-1.53404734339741,0.017074160287481,Down
6088,Os01g0507300,,,1.10492839785686,12479,Grey,0.185903853374516,"Protein of unknown function DUF92, transmembrane family protein.",Cellular Component: integral to membrane (GO:0016021),['not assigned.unknown'],LOC_Os01g32280,-0.815476381616855,0.033942661249716,,-1.05580672117841,0.003246701813078,Down,-1.09673490619421,0.001356460025464,Down,2.4803519070448,0.081184108359592,
6089,Os02g0558300,,Sulfur relay system,0.201677887416267,13562,Grey,0.054584306873937,ThiamineS domain containing protein.,Biological Process: Mo-molybdopterin cofactor biosynthetic process (GO:0006777),['not assigned.unknown'],LOC_Os02g35200,-0.784774303416825,0.368556364687082,,-1.26398423144235,0.09147175383318,,-1.39714432934018,0.040603361077757,Down,-2.28037077449126,0.001137300000768,Down
6090,Os02g0828100,,,6.70666853431242,7869,Tan,3.46396329405317,BRO1 domain containing protein.,,['not assigned.unknown'],LOC_Os02g58160,0.037693867195432,0.985427911042821,,2.54988267053237,0.001326816548202,Up,2.39361299638721,0.002092293117233,Up,-1.45602526980087,1.24E-10,Down
6091,Os02g0228600,,,2.25174606289709,11216,Grey60,0.991427699665334,Hypothetical gene.,,,None,0.599424239746935,0.62086656611988,,1.90360254978507,0.012318778948564,Up,2.25408371426183,0.001121018489097,Up,-0.610097890757246,0.302986248639105,
6092,Os05g0588800,,,11.5985098216452,5709,Black,6.46631826429233,"Similar to Yarrowia lipolytica chromosome D of strain CLIB99 of Yarrowia lipolytica., Hypothetical gene.",,['not assigned.unknown'],LOC_Os05g51119,4.62343417535326,1.69E-21,Up,3.88185617472773,4.15E-15,Up,0.407280616656993,0.413279509281769,,-2.19462299856057,9.17E-13,Down
6093,Os07g0638500,,,38.974291912454,1290,Turquoise,34.6284294859996,Similar to Dirigent-like protein (Fragment).,,['stress.biotic.PR-proteins'],LOC_Os07g44450,-0.598413539914943,0.674871002059461,,-0.09792473001485,0.941713064827828,,-2.14298205463066,0.03017570428991,Down,-3.31168443215386,0.003104159167327,Down
6094,Os08g0137900,,,25.7006104800331,2494,lightYellow,10.7905883472041,Similar to Chemocyanin precursor (Basic blue protein) (Plantacyanin).,"Molecular Function: copper ion binding (GO:0005507), Molecular Function: electron carrier activity (GO:0009055)",['misc.plastocyanin-like'],LOC_Os08g04350,5.65842081988981,4.42E-22,Up,4.39418900822836,2.19E-13,Up,-2.79544548731121,0.003572320470722,Down,-2.95240523985907,2.85E-05,Down
6095,Os08g0161500,,Fatty acid elongation,11.2228972001291,5860,Purple,5.67772527042916,Alpha/beta hydrolase fold-1 domain containing protein.,,['not assigned.unknown'],LOC_Os08g06420,-1.05900618910036,0.105679617021961,,-1.31031061262969,0.030423991272153,Down,-1.14085457679671,0.04971651126611,Down,3.05188099538259,7.11E-11,Up
6096,Os05g0114700,MYB_related,,25.2061094324845,2578,Brown,16.9733566824401,Myb-type HTH DNA-binding domain domain containing protein.,"Biological Process: regulation of transcription, DNA-dependent (GO:0006355), Molecular Function: DNA binding (GO:0003677), Molecular Function: protein binding (GO:0005515)",['RNA.regulation of transcription.MYB domain transcription factor family'],LOC_Os05g02420,-2.32947819391776,0.000293293564125,Down,-2.92509513452814,1.64E-06,Down,6.25167712447202,1.20E-26,Up,6.50470513941623,0.000487138082063,Up
6097,Os02g0657700,,,32.975617721363,1727,Blue,23.0433146587423,Uncharacterised conserved protein UCP012943 domain containing protein.,,['not assigned.unknown'],LOC_Os02g44010,1.13761119786632,0.001154598974494,Up,1.41925196088438,1.82E-05,Up,3.3793372943554,2.64E-05,Up,1.6973672299656,0.002320954892215,Up
6098,Os08g0366000,,"Pyruvate metabolism, Carbon fixation in photosynthetic organisms, Metabolic pathways, Carbon metabolism",2.96247133925205,10528,Turquoise,2.16387174342064,"Phosphoenolpyruvate carboxylase., Similar to Phosphoenolpyruvate carboxylase.","Biological Process: tricarboxylic acid cycle (GO:0006099), Biological Process: carbon fixation (GO:0015977), Molecular Function: catalytic activity (GO:0003824), Molecular Function: phosphoenolpyruvate carboxylase activity (GO:0008964)",['not assigned.unknown'],LOC_Os08g27840,-0.397987305398802,0.627426801795143,,-1.2741887441941,0.028545085635714,Down,-1.51968067285253,0.004731033263224,Down,-0.650578697029687,0.118110137412471,
6099,Os07g0689900,,,2.63418581998084,10832,Brown,1.33832442096473,Non-protein coding transcript.,,,LOC_Os07g49010,-1.17792805494828,0.139356048765139,,-1.57571573787689,0.046494106401901,Down,-1.35171310707669,0.051710302379126,,3.12196485142883,3.48E-13,Up
6100,Os06g0665500,,Purine metabolism,4.65789364684847,9161,Yellow,1.41640560116,Peptidase M20 domain containing protein.,"Biological Process: proteolysis (GO:0006508), Biological Process: metabolic process (GO:0008152), Molecular Function: metallopeptidase activity (GO:0008237), Molecular Function: hydrolase activity (GO:0016787), Molecular Function: hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amidines (GO:0016813)",['protein.degradation'],LOC_Os06g45480,-1.03192885638857,0.021561358441688,Down,-1.41968936740391,0.000531732363677,Down,3.67685280498538,0.004615495625847,Up,3.13850963359302,5.32E-07,Up
6101,Os03g0274000,,,39.8531681725476,1239,Black,14.3941867846995,"Oxysterol-binding protein family protein., Similar to oxysterol-binding protein.",,['cell.vesicle transport'],LOC_Os03g16690,1.9992289908981,3.69E-12,Up,2.27144168923884,1.56E-15,Up,0.732268151737343,0.278873622696926,,1.49203138202226,0.000209990711826,Up
6102,Os05g0397800,,,12.6182429771016,5374,LightCyan,3.70910437459733,Similar to dnaJ domain containing protein.,Molecular Function: heat shock protein binding (GO:0031072),['not assigned.unknown'],LOC_Os05g33010,0.447260020434128,0.523058206086242,,1.55698764593431,0.000712012105555,Up,1.96778365960696,5.04E-06,Up,0.595107131083478,0.308914686106908,
6103,Os06g0506600,,,28.3176284849842,2174,Blue,20.585449074444,Similar to Ubiquitin carrier protein.,Molecular Function: acid-amino acid ligase activity (GO:0016881),['protein.degradation.ubiquitin.E2'],LOC_Os06g30970,1.51646285308929,0.029868015146597,Up,2.95413746672265,5.39E-07,Up,2.71163168329249,0.006402978702764,Up,-1.79643441936421,2.61E-09,Down
